Point ID,Points_0,Points_1,Points_2,Points_Magnitude,displacement_0,displacement_1,displacement_2,displacement_Magnitude,velocity_0,velocity_1,velocity_2,velocity_Magnitude
163,12474.1,-102972,0,103725,0.00120804,-0.00824726,0.00156013,0.00848002,3.82804e-10,-2.6134e-09,4.94376e-10,2.68716e-09
164,132363,60436.4,0,145508,0.00119257,0.00114136,0.000244568,0.00166875,3.77903e-10,3.61674e-10,7.74988e-11,5.28795e-10
165,131552,-86175,0,157264,0.000760428,-0.00106213,0.000102185,0.00131027,2.40965e-10,-3.36569e-10,3.23805e-11,4.152e-10
166,-71308.7,-33670.8,0,78858.5,-0.0227733,-0.0107931,0.00712235,0.0261886,-7.21643e-09,-3.42013e-09,2.25694e-09,8.29867e-09
167,-60515.6,-37568.4,0,71228.7,-0.0312596,-0.019338,0.0122222,0.0387363,-9.90557e-09,-6.12783e-09,3.87299e-09,1.22748e-08
168,-64405.1,-24489,0,68903.8,-0.04027,-0.0152241,0.0139367,0.0452513,-1.27608e-08,-4.82424e-09,4.41628e-09,1.43393e-08
169,17558,87024.4,0,88778,0.00383215,0.0165545,0.00377189,0.0174059,1.21433e-09,5.2458e-09,1.19524e-09,5.51558e-09
170,-1519.71,89387.3,0,89400.3,-0.000191517,0.0151649,0.00305167,0.0154701,-6.06879e-11,4.80546e-09,9.67016e-10,4.90216e-09
171,7019.02,76910.4,0,77230,0.00327221,0.0283382,0.0102048,0.0302968,1.0369e-09,8.97983e-09,3.23372e-09,9.60049e-09
172,35926.2,88043,0,95090.8,0.00480003,0.01123,0.00269412,0.0125065,1.52104e-09,3.55857e-09,8.53714e-10,3.96306e-09
173,-85341,66731.2,0,108334,-0.00564488,0.00444767,0.00148304,0.00733797,-1.78875e-09,1.40938e-09,4.69946e-10,2.32526e-09
174,57307.5,15062.8,0,59254.1,0.0706993,0.0206528,0.0315911,0.0801431,2.24032e-08,6.54447e-09,1.00106e-08,2.53958e-08
175,48451.9,16821.9,0,51289.1,0.111895,0.0404137,0.0623698,0.134327,3.54574e-08,1.28063e-08,1.97638e-08,4.25657e-08
176,-37961.9,-3648.53,0,38136.8,-0.301571,-0.02504,0.239332,0.385813,-9.55622e-08,-7.93469e-09,7.58396e-08,1.22257e-07
177,-37568.5,60515.3,0,71228.5,-0.0201968,0.0331961,0.0122283,0.040736,-6.39998e-09,1.05192e-08,3.87492e-09,1.29085e-08
178,130900,83255.1,0,155133,0.000909913,0.00110115,0.000135122,0.00143482,2.88334e-10,3.48932e-10,4.28175e-11,4.54668e-10
179,150000,97399.6,0,178848,0,0.000807185,-8.27968e-06,0.000807227,0,2.55781e-10,-2.62367e-12,2.55795e-10
180,-13100.7,103109,0,103938,-0.00108876,0.00863222,0.00151317,0.00883121,-3.45009e-10,2.73539e-09,4.79496e-10,2.79844e-09
181,-15991.7,28157.6,0,32381.9,-0.217356,0.387774,0.447262,0.630599,-6.88759e-08,1.22878e-07,1.41729e-07,1.99825e-07
182,-14908.2,24362.3,0,28561.8,-0.2963,0.474028,0.659051,0.864202,-9.38919e-08,1.50211e-07,2.08841e-07,2.73849e-07
183,-23539.8,-24112.6,0,33697.8,-0.286601,-0.295629,0.386641,0.564825,-9.08184e-08,-9.3679e-08,1.22519e-07,1.78982e-07
184,-27728,-27674.7,0,39175.6,-0.202796,-0.204263,0.208977,0.355698,-6.42622e-08,-6.47271e-08,6.62207e-08,1.12714e-07
185,117625,-33899.6,0,122412,0.0035825,-0.00140822,0.000746324,0.00392102,1.13523e-09,-4.46237e-10,2.36496e-10,1.2425e-09
186,-24130.9,23707.7,0,33828.3,-0.294238,0.288051,0.379522,0.559988,-9.32384e-08,9.12778e-08,1.20263e-07,1.77449e-07
